Date,USD,EUR
09/21/1982,426.5,407.11
09/22/1982,443.75,423.58
09/23/1982,435.85,416.03
09/24/1982,431,411.41
09/27/1982,413.75,399.55
09/28/1982,410.5,396.41
09/29/1982,409.75,395.68
09/30/1982,397,383.37
10/01/1982,402,388.2
10/04/1982,387.5,377.79
10/05/1982,390.25,380.47
10/06/1982,404,393.88
10/07/1982,418.5,408.01
10/08/1982,433,422.15
10/11/1982,430,414.13
10/12/1982,441.25,424.97
10/13/1982,428.75,412.93
10/14/1982,448,431.47
10/15/1982,432.5,416.54
10/18/1982,428.25,415.59
10/19/1982,441.5,428.45
10/20/1982,422,409.53
10/21/1982,432.5,419.72
10/22/1982,428,415.35
10/25/1982,418.6,412.19
10/26/1982,419.25,412.83
10/27/1982,417.75,411.35
10/28/1982,418.25,411.85
10/29/1982,423.25,416.77
11/01/1982,427.25,420.97
11/02/1982,431,424.67
11/03/1982,427.5,421.22
11/04/1982,424.75,418.51
11/05/1982,417.5,411.37
11/08/1982,407.25,408.35
11/09/1982,409.25,410.36
11/10/1982,411,412.11
11/11/1982,401.25,402.34
11/12/1982,398,399.08
11/15/1982,403.25,407.23
11/16/1982,407.5,411.52
11/17/1982,412.5,416.57
11/18/1982,408.5,412.53
11/19/1982,417.6,421.72
11/22/1982,410.5,405.42
11/23/1982,406,400.98
11/24/1982,409.25,404.19
11/25/1982,410.5,405.42
11/26/1982,417.75,412.58
11/29/1982,434,421.3
11/30/1982,436,423.24
12/01/1982,440.25,427.36
12/02/1982,446.25,433.19
12/03/1982,441.25,428.33
12/06/1982,445.25,427.7
12/07/1982,454.5,436.58
12/08/1982,445,427.46
12/09/1982,437.5,420.25
12/10/1982,435.75,418.57
12/13/1982,438.75,429.59
12/14/1982,449.4,440.01
12/15/1982,437.5,428.36
12/16/1982,440.25,431.05
12/17/1982,437,427.87
12/20/1982,440.25,420.72
12/21/1982,442.25,422.63
12/22/1982,447.25,427.41
12/23/1982,445.75,425.98
12/24/1982,445.75,425.98
12/27/1982,445.75,425.98
12/28/1982,445.75,425.98
12/29/1982,460.5,440.08
12/30/1982,456.9,436.63
12/31/1982,456.9,429.9
01/03/1983,456.9,429.9
01/04/1983,449.5,422.94
01/05/1983,454,422.82
01/06/1983,454.5,422.79
01/07/1983,465,431.46
01/10/1983,474,439.23
01/11/1983,484.5,450.17
01/12/1983,480.5,446.46
01/13/1983,488.25,454.11
01/14/1983,483.25,451.6
01/17/1983,498.5,465.93
01/18/1983,485,459.69
01/19/1983,495.5,473.44
01/20/1983,487.25,467.26
01/21/1983,485,467.8
01/24/1983,476,464.11
01/25/1983,488.75,469.03
01/26/1983,486.5,467.24
01/27/1983,496.5,477.08
01/28/1983,493.75,475.43
01/31/1983,499.5,486.07
02/01/1983,508.5,494.63
02/02/1983,498.25,490.42
02/03/1983,503.5,490.98
02/04/1983,498.5,488.39
02/07/1983,490.25,476.52
02/08/1983,497.25,480.24
02/09/1983,492.25,473.6
02/10/1983,496,474.18
02/11/1983,504.5,480.54
02/14/1983,500.5,479.3
02/15/1983,509.25,485.48
02/16/1983,508.5,483.69
02/17/1983,504.75,480.27
02/18/1983,503.5,479.49
02/21/1983,504.5,479.74
02/22/1983,485.5,464.97
02/23/1983,470.25,451.98
02/24/1983,475,454.69
02/25/1983,464.75,445.87
02/28/1983,408.5,394.41
03/01/1983,414,399.72
03/02/1983,430,415.29
03/03/1983,429.5,414.31
03/04/1983,412.5,395.77
03/07/1983,420.75,403.68
03/08/1983,417.5,402.16
03/09/1983,426,410.35
03/10/1983,434.75,419.81
03/11/1983,420.5,407.99
03/14/1983,428.5,408.97
03/15/1983,434.5,415.74
03/16/1983,419,402.23
03/17/1983,416.5,401.84
03/18/1983,421.75,409.12
03/21/1983,414.5,409.19
03/22/1983,421.25,413.99
03/23/1983,410,405.48
03/24/1983,415.5,410.92
03/25/1983,411.75,407.21
03/28/1983,408.75,406.23
03/29/1983,412.75,409.87
03/30/1983,418,414.02
03/31/1983,414.75,410.93
04/01/1983,414.75,410.93
04/04/1983,414.75,410.93
04/05/1983,426.75,421.67
04/06/1983,428.5,422.44
04/07/1983,425.75,419.87
04/08/1983,421.25,415.44
04/11/1983,426.75,421.5
04/12/1983,432.75,427.49
04/13/1983,429.25,424.03
04/14/1983,435.5,432.57
04/15/1983,436.5,434.03
04/18/1983,443,443.21
04/19/1983,439.5,439.24
04/20/1983,433.75,434.62
04/21/1983,439.5,440.38
04/22/1983,437,437.88
04/25/1983,441.5,439.46
04/26/1983,435.5,434.91
04/27/1983,434.25,433.72
04/28/1983,428.5,430.22
04/29/1983,429.25,430.88
05/02/1983,429.25,430.88
05/03/1983,433.5,434.61
05/04/1983,432.75,432.52
05/05/1983,433.75,432.53
05/06/1983,431.25,430.04
05/09/1983,434,431.89
05/10/1983,443.75,442.9
05/11/1983,443,441.2
05/12/1983,439.75,438.18
05/13/1983,441.25,440.68
05/16/1983,436.25,438.49
05/17/1983,440.75,442.44
05/18/1983,442.75,444.62
05/19/1983,442.6,447.12
05/20/1983,438.75,443.23
05/23/1983,432.75,438.89
05/24/1983,436.8,443.29
05/25/1983,441.75,447.95
05/26/1983,440,446.82
05/27/1983,437.25,447.03
05/30/1983,437.25,447.03
05/31/1983,437.5,447.29
06/01/1983,410,419.17
06/02/1983,412.5,421.73
06/03/1983,411.5,425.66
06/06/1983,407.75,424.68
06/07/1983,400.25,416.87
06/08/1983,403,419.73
06/09/1983,407.75,425.49
06/10/1983,411.25,425.21
06/13/1983,413,428.81
06/14/1983,407.9,426.09
06/15/1983,408.25,426.92
06/16/1983,412.5,429.64
06/17/1983,415.5,432.76
06/20/1983,415.75,433.03
06/21/1983,414.75,431.17
06/22/1983,420.5,433.26
06/23/1983,420.5,435.64
06/24/1983,423.5,436.79
06/27/1983,419.5,434.6
06/28/1983,416,433.62
06/29/1983,414.85,432.84
06/30/1983,416,431.65
07/01/1983,416.25,431.91
07/04/1983,416,435.76
07/05/1983,410.75,432.28
07/06/1983,411.65,432.78
07/07/1983,412.25,434.56
07/08/1983,426,448.56
07/11/1983,430.5,455.56
07/12/1983,429,454.49
07/13/1983,427.25,452.63
07/14/1983,426.25,450.03
07/15/1983,422.25,449.53
07/18/1983,422.4,449.23
07/19/1983,423.75,450.36
07/20/1983,428.25,452.47
07/21/1983,429.75,455.89
07/22/1983,423.5,449.28
07/25/1983,422,447.69
07/26/1983,425.5,454.49
07/27/1983,426.25,456.98
07/28/1983,425.5,457.57
07/29/1983,422,456.53
08/01/1983,411.25,450.39
08/02/1983,414.25,453.67
08/03/1983,411,450.11
08/04/1983,414,453.4
08/05/1983,409.75,448.74
08/08/1983,408.5,450.5
08/09/1983,413,455.47
08/10/1983,408.25,450.23
08/11/1983,411.75,454.09
08/12/1983,412.45,454.86
08/15/1983,416,461.04
08/16/1983,420.5,466.02
08/17/1983,422.5,468.24
08/18/1983,421.5,467.13
08/19/1983,417.75,462.98
08/22/1983,421.75,455.26
08/23/1983,426.4,460.27
08/24/1983,424,457.68
08/25/1983,423.25,456.87
08/26/1983,417,455.93
08/29/1983,417,455.93
08/30/1983,418.1,457.14
08/31/1983,414.25,452.93
09/01/1983,416.6,455.5
09/02/1983,417.5,456.48
09/05/1983,419.1,460.94
09/06/1983,418.25,459.4
09/07/1983,413.25,455.65
09/08/1983,414,454.92
09/09/1983,414.75,454.64
09/12/1983,415.75,454
09/13/1983,406.75,447.37
09/14/1983,401.75,443.13
09/15/1983,405.25,446.04
09/16/1983,405.5,444.97
09/19/1983,412.25,451.54
09/20/1983,412.35,451.74
09/21/1983,411.25,451.29
09/22/1983,407.75,450.16
09/23/1983,413,452.67
09/26/1983,415,453.2
09/27/1983,412.25,451.76
09/28/1983,413.6,451.63
09/29/1983,408.75,446.19
09/30/1983,405,440.9
10/03/1983,389,421.96
10/04/1983,393.5,428.26
10/05/1983,389.5,420.21
10/06/1983,394,423.02
10/07/1983,397.4,423.89
10/10/1983,401,431.18
10/11/1983,399,428.89
10/12/1983,394.75,424.32
10/13/1983,398.65,431.08
10/14/1983,398.75,433.17
10/17/1983,395,426.91
10/18/1983,397.25,426.68
10/19/1983,394,423.67
10/20/1983,389.75,419.4
10/21/1983,394.25,423.19
10/24/1983,394.5,427.23
10/25/1983,398,430.72
10/26/1983,392.6,426.69
10/27/1983,384.5,418.01
10/28/1983,387.75,421.46
10/31/1983,382,416.46
11/01/1983,377.75,414.89
11/02/1983,383,419.77
11/03/1983,377.75,415.11
11/04/1983,381,420.9
11/07/1983,379,420.3
11/08/1983,382.25,423.62
11/09/1983,383,423.54
11/10/1983,381.8,420.55
11/11/1983,382,422.96
11/14/1983,382.6,423.62
11/15/1983,383.25,424.46
11/16/1983,383.25,424.21
11/17/1983,375.75,418.66
11/18/1983,375.25,419.62
11/21/1983,374.25,418.52
11/22/1983,376.5,419.5
11/23/1983,375.75,418.92
11/24/1983,375.5,420.5
11/25/1983,376.1,421.86
11/28/1983,394.25,441.99
11/29/1983,391.5,439.97
11/30/1983,405,451.49
12/01/1983,399.25,446.38
12/02/1983,400.75,449.53
12/05/1983,397.25,450.65
12/06/1983,397,448.1
12/07/1983,399.75,451.97
12/08/1983,401,453.63
12/09/1983,388.75,441.98
12/12/1983,391.25,445.82
12/13/1983,389.2,445.95
12/14/1983,389,445.37
12/15/1983,388.75,445.55
12/16/1983,377.25,433.84
12/19/1983,375,430.55
12/20/1983,378.1,433.3
12/21/1983,378.6,434.6
12/22/1983,378.9,434.55
12/23/1983,378.9,433.27
12/26/1983,378.9,433.27
12/27/1983,378.9,433.27
12/28/1983,378,431.42
12/29/1983,382.4,433.52
12/30/1983,382.4,432
01/02/1984,382.4,432
01/03/1984,383,437.68
01/04/1984,374,431.35
01/05/1984,375.25,434.58
01/06/1984,375.25,436.01
01/09/1984,365.25,424.12
01/10/1984,371.25,432.74
01/11/1984,367.75,432.26
01/12/1984,368.5,433.12
01/13/1984,373.25,434.98
01/16/1984,369.1,427.47
01/17/1984,367.75,427.45
01/18/1984,368.75,429.32
01/19/1984,374.75,433.54
01/20/1984,371.25,433.63
01/23/1984,371.35,432.27
01/24/1984,365.1,426.27
01/25/1984,366.5,427.82
01/26/1984,367,427.34
01/27/1984,370,432.21
01/30/1984,369.85,430.71
01/31/1984,373.75,436.19
02/01/1984,378.15,438.03
02/02/1984,383.25,440.16
02/03/1984,383.1,437.35
02/06/1984,380.8,434.51
02/07/1984,379.75,437.49
02/08/1984,386.25,444.06
02/09/1984,383,436.2
02/10/1984,377.65,431.81
02/13/1984,376.85,429.95
02/14/1984,376,428.9
02/15/1984,383,428.35
02/16/1984,383.9,429.19
02/17/1984,382.15,427.98
02/20/1984,385.25,432.39
02/21/1984,389,439.1
02/22/1984,395.25,440.07
02/23/1984,398.25,441.66
02/24/1984,395.75,435.37
02/27/1984,393.5,433.68
02/28/1984,399.25,434.98
02/29/1984,394.25,428.55
03/01/1984,392.75,429.01
03/02/1984,399,434.92
03/05/1984,405.85,438.01
03/06/1984,402.5,430.99
03/07/1984,398.75,426.68
03/08/1984,397.25,430.54
03/09/1984,399.9,431.93
03/12/1984,395.75,427.45
03/13/1984,397.25,428.11
03/14/1984,399.75,429.91
03/15/1984,394.5,426.97
03/16/1984,392.75,430.99
03/19/1984,393.6,432.56
03/20/1984,393.85,434.12
03/21/1984,392.35,434.26
03/22/1984,389.35,429.21
03/23/1984,387.9,426.18
03/26/1984,387.4,422.39
03/27/1984,388.85,420.02
03/28/1984,385.75,419.68
03/29/1984,390.25,423.55
03/30/1984,388.5,421.4
04/02/1984,387.2,421.13
04/03/1984,380.4,415.16
04/04/1984,381.25,416.68
04/05/1984,381.2,416.74
04/06/1984,380.25,416.68
04/09/1984,382.4,418.3
04/10/1984,381.35,417.79
04/11/1984,384.5,418.97
04/12/1984,381.9,417.88
04/13/1984,379.25,415.46
04/16/1984,380.1,418.48
04/17/1984,380.2,418.99
04/18/1984,380.52,420.21
04/19/1984,384.9,425.76
04/20/1984,384.9,425.76
04/23/1984,384.9,425.76
04/24/1984,383.25,428.13
04/25/1984,382.3,426.71
04/26/1984,379.9,426.53
04/27/1984,379.25,427.28
04/30/1984,375.8,425.18
05/01/1984,376.5,427.31
05/02/1984,377.35,428.79
05/03/1984,378.5,427.95
05/04/1984,376.7,427.81
05/07/1984,376.7,427.81
05/08/1984,371.5,429.43
05/09/1984,372.6,428.62
05/10/1984,371.75,428.64
05/11/1984,372.5,429.09
05/14/1984,372.55,427.35
05/15/1984,373.25,427.19
05/16/1984,375.25,427.84
05/17/1984,376.5,431.08
05/18/1984,375.6,432.65
05/21/1984,380.75,436.46
05/22/1984,379.5,433.15
05/23/1984,378.55,432.75
05/24/1984,375.65,429.76
05/25/1984,384.2,437.09
05/28/1984,384.2,437.09
05/29/1984,385.6,438.94
05/30/1984,386.4,439.94
05/31/1984,384.25,437.24
06/01/1984,393.75,447.23
06/04/1984,391,435.26
06/05/1984,393.75,440.45
06/06/1984,391.65,438.1
06/07/1984,392.2,441.31
06/08/1984,386,434.64
06/11/1984,382.5,433.03
06/12/1984,375,426.48
06/13/1984,374,423.91
06/14/1984,375.6,426.4
06/15/1984,368,420.71
06/18/1984,367.9,422.29
06/19/1984,370.6,425.35
06/20/1984,370,423.7
06/21/1984,370.75,428.97
06/22/1984,374.25,433.47
06/25/1984,369.25,430.74
06/26/1984,369.5,429.21
06/27/1984,369.32,428.64
06/28/1984,372.9,433.76
06/29/1984,373.05,431.92
07/02/1984,370,430.62
07/03/1984,368.35,438.08
07/04/1984,369,432.36
07/05/1984,364.8,425.6
07/06/1984,353.25,416.59
07/09/1984,338.5,399.24
07/10/1984,344.25,405.25
07/11/1984,339.25,401.66
07/12/1984,341.15,404.69
07/13/1984,345,406.99
07/16/1984,350.1,411.69
07/17/1984,347.15,411.74
07/18/1984,345.75,411.3
07/19/1984,350.2,415.57
07/20/1984,342,406.6
07/23/1984,335,400.6
07/24/1984,338.5,403.8
07/25/1984,341.75,405.29
07/26/1984,344.2,407.66
07/27/1984,335.25,401.77
07/30/1984,338.5,407.67
07/31/1984,342.35,412.65
08/01/1984,339,411.09
08/02/1984,344,414.08
08/03/1984,349.25,421.31
08/06/1984,349.25,418.91
08/07/1984,342,414.33
08/08/1984,344.5,416.74
08/09/1984,344.25,415.63
08/10/1984,346.75,417.49
08/13/1984,343.5,416.53
08/14/1984,354,425.45
08/15/1984,350.9,420.41
08/16/1984,352.25,419.53
08/17/1984,352,419.98
08/20/1984,349.3,418.37
08/21/1984,346,416.41
08/22/1984,345,414.99
08/23/1984,351.25,420.17
08/24/1984,350,419.44
08/27/1984,350,419.44
08/28/1984,349.75,420.52
08/29/1984,350.5,421.14
08/30/1984,347.25,418.34
08/31/1984,348.25,419.37
09/03/1984,344.5,417.93
09/04/1984,341.2,416.09
09/05/1984,338.25,415.6
09/06/1984,340.5,418.25
09/07/1984,339.75,421.49
09/10/1984,338.45,420.87
09/11/1984,340.3,424.46
09/12/1984,338.5,421.25
09/13/1984,336.85,419.19
09/14/1984,341.45,429.78
09/17/1984,335.25,426.62
09/18/1984,336.75,433.44
09/19/1984,340,437.06
09/20/1984,338.75,438.06
09/21/1984,343.5,439.44
09/24/1984,347.75,437.16
09/25/1984,345,441.01
09/26/1984,346.1,441.96
09/27/1984,345.25,435.67
09/28/1984,343.75,436.4
10/01/1984,345.4,439.64
10/02/1984,345.25,437.59
10/03/1984,348.5,438.09
10/04/1984,346.25,437.53
10/05/1984,343.8,435.92
10/08/1984,341.6,433.8
10/09/1984,341,437.19
10/10/1984,337.75,433.2
10/11/1984,338.1,435.07
10/12/1984,338.9,437.63
10/15/1984,338.65,440.63
10/16/1984,339.5,442.09
10/17/1984,340.55,440.83
10/18/1984,339.5,439.76
10/19/1984,339.5,434.74
10/22/1984,338.4,433.71
10/23/1984,340,431.41
10/24/1984,340,428.44
10/25/1984,338.5,425.08
10/26/1984,337.6,427.42
10/29/1984,336.25,429.83
10/30/1984,335.5,428.23
10/31/1984,333.5,421.37
11/01/1984,333.8,416.12
11/02/1984,343.1,421.91
11/05/1984,342.45,419.89
11/06/1984,346.1,426.18
11/07/1984,347.6,425.48
11/08/1984,347.1,426.37
11/09/1984,346.8,427.02
11/12/1984,345.75,425.62
11/13/1984,350.45,430.12
11/14/1984,345.8,427.69
11/15/1984,343.75,424.86
11/16/1984,345,426.71
11/19/1984,343.4,427.97
11/20/1984,342.65,428.84
11/21/1984,340.3,427.78
11/22/1984,341.95,428.47
11/23/1984,341.5,430.48
11/26/1984,336.9,428.89
11/27/1984,332.9,423.89
11/28/1984,329,420.8
11/29/1984,330.6,423.33
11/30/1984,329,423.66
12/03/1984,329.5,425.71
12/04/1984,332,422.43
12/05/1984,329.9,421.9
12/06/1984,330.75,421
12/07/1984,327,418.65
12/10/1984,326.25,418.3
12/11/1984,326.75,418.49
12/12/1984,324.5,415.83
12/13/1984,324.25,417.46
12/14/1984,322.5,415.85
12/17/1984,315,404.78
12/18/1984,309,395.82
12/19/1984,309.3,397.55
12/20/1984,307.5,396.18
12/21/1984,311,401.75
12/24/1984,311,402.64
12/25/1984,311,402.64
12/26/1984,311,402.64
12/27/1984,311,405.63
12/28/1984,309.2,402.19
12/31/1984,308.3,402.45
01/01/1985,308.3,402.45
01/02/1985,305.5,401.49
01/03/1985,302.3,397.08
01/04/1985,303.15,397.15
01/07/1985,298.25,392.55
01/08/1985,302,395.32
01/09/1985,300.5,393.54
01/10/1985,303.8,397.63
01/11/1985,304.25,398.6
01/14/1985,299,395.39
01/15/1985,301.8,398.73
01/16/1985,302.7,400.11
01/17/1985,305.5,402.99
01/18/1985,308,406.15
01/21/1985,307.25,404.61
01/22/1985,306.9,403.45
01/23/1985,300.25,396.15
01/24/1985,300.85,394.79
01/25/1985,298.85,393.15
01/28/1985,297.75,391.63
01/29/1985,303.25,399.59
01/30/1985,302.9,398.15
01/31/1985,306.65,402.82
02/01/1985,303.6,400.05
02/04/1985,301.25,401.44
02/05/1985,302.05,403.85
02/06/1985,302.85,404.56
02/07/1985,301.65,405.8
02/08/1985,299.8,404.45
02/11/1985,300.15,407.29
02/12/1985,302.5,412.8
02/13/1985,303.2,414.89
02/14/1985,304.15,415.55
02/15/1985,304,412.63
02/18/1985,304.5,416.4
02/19/1985,302.6,416.1
02/20/1985,302.9,419.37
02/21/1985,299.85,418.42
02/22/1985,298.4,420.94
02/25/1985,284.25,408.71
02/26/1985,285.75,408.29
02/27/1985,290.8,402.81
02/28/1985,287.75,400.46
03/01/1985,287.25,401.54
03/04/1985,288.65,404.8
03/05/1985,287.9,410.26
03/06/1985,287.4,405.32
03/07/1985,289.6,409.62
03/08/1985,291,411.97
03/11/1985,291,405.25
03/12/1985,288.45,402.13
03/13/1985,290.25,406.02
03/14/1985,290.75,410.24
03/15/1985,292.7,412.58
03/18/1985,298.85,417.5
03/19/1985,316.75,434.73
03/20/1985,324,441.66
03/21/1985,318.5,428.58
03/22/1985,315.5,425.44
03/25/1985,314.6,426.33
03/26/1985,323.75,435.2
03/27/1985,330.4,433.65
03/28/1985,326.25,427.74
03/29/1985,329.25,425.73
04/01/1985,321.1,418.52
04/02/1985,318.75,420.09
04/03/1985,321.25,420.93
04/04/1985,316.75,420.47
04/05/1985,316.75,420.47
04/08/1985,316.75,420.47
04/09/1985,323.1,425.98
04/10/1985,327.25,429.21
04/11/1985,332.25,429.08
04/12/1985,329.9,423.24
04/15/1985,334.25,424.38
04/16/1985,330.5,420.04
04/17/1985,327.35,415.56
04/18/1985,329.75,414
04/19/1985,327,408.63
04/22/1985,327.75,414.72
04/23/1985,326.65,420.78
04/24/1985,322,421.72
04/25/1985,322.5,425.72
04/26/1985,323.5,425.35
04/29/1985,322.5,421.36
04/30/1985,321.35,417.93
05/01/1985,312.5,411.88
05/02/1985,313.25,415.61
05/03/1985,312.75,421.13
05/06/1985,312.75,421.13
05/07/1985,313.5,416.18
05/08/1985,312.85,417.84
05/09/1985,315.1,411.68
05/10/1985,314.5,412.45
05/13/1985,321,414.1
05/14/1985,326.5,417.45
05/15/1985,322.75,416.25
05/16/1985,320.1,415.94
05/17/1985,322.5,416.48
05/20/1985,323.3,411.87
05/21/1985,314.9,404.89
05/22/1985,316.25,409.21
05/23/1985,315.4,407.35
05/24/1985,314.7,408.39
05/27/1985,314.7,408.39
05/28/1985,311.25,406.58
05/29/1985,312,403.49
05/30/1985,314.6,406.84
05/31/1985,314,403.43
06/03/1985,318.1,407.89
06/04/1985,315.65,404.81
06/05/1985,314.2,405.87
06/06/1985,314.8,404.17
06/07/1985,314.3,406.47
06/10/1985,312,406.22
06/11/1985,315,408.09
06/12/1985,314.5,407.18
06/13/1985,313.75,407.95
06/14/1985,318.25,408.54
06/17/1985,318.9,410.6
06/18/1985,323.75,412.97
06/19/1985,325.4,413.1
06/20/1985,318.1,411.16
06/21/1985,313.45,404.02
06/24/1985,314.65,406.14
06/25/1985,315.5,406.53
06/26/1985,316.75,405.49
06/27/1985,315,404.99
06/28/1985,317.75,404.96
07/01/1985,313.9,401.15
07/02/1985,308.25,394.38
07/03/1985,310.35,395.67
07/04/1985,310.55,395.54
07/05/1985,311.6,393.78
07/08/1985,309.25,387.57
07/09/1985,314.85,391.63
07/10/1985,314.85,388.74
07/11/1985,313.55,385.43
07/12/1985,315.65,385.32
07/15/1985,315.85,384.1
07/16/1985,321.75,392.14
07/17/1985,325.6,389.68
07/18/1985,320,387.97
07/19/1985,318.9,388.9
07/22/1985,317.25,390
07/23/1985,322.5,392.26
07/24/1985,317.75,390.76
07/25/1985,317.4,387.4
07/26/1985,316.95,387.28
07/29/1985,326.5,393.36
07/30/1985,325.25,390.66
07/31/1985,327.5,393.64
08/01/1985,322.1,387.77
08/02/1985,320.5,386.74
08/05/1985,323.75,390.65
08/06/1985,319.8,388.37
08/07/1985,321.15,390.41
08/08/1985,322.5,390.13
08/09/1985,321.65,389.31
08/12/1985,326.65,391.27
08/13/1985,326.5,389.77
08/14/1985,326,388.87
08/15/1985,331.1,391.85
08/16/1985,335.35,395.66
08/19/1985,340.9,403.38
08/20/1985,334.15,397.09
08/21/1985,335.9,397.42
08/22/1985,335.5,394.2
08/23/1985,334.85,394.52
08/26/1985,334.85,394.52
08/27/1985,336,400.05
08/28/1985,340.9,404.65
08/29/1985,337,401.09
08/30/1985,333.25,399.98
09/02/1985,334.65,406.48
09/03/1985,328.2,400.53
09/04/1985,326,397.06
09/05/1985,325.75,398.34
09/06/1985,317.4,396.41
09/09/1985,319.35,401.14
09/10/1985,321.65,403.56
09/11/1985,320.75,405.13
09/12/1985,319.25,401.24
09/13/1985,321.3,398.99
09/16/1985,319.3,394.74
09/17/1985,317.6,392.62
09/18/1985,316.25,392.89
09/19/1985,316.3,393.28
09/20/1985,319.15,389.44
09/23/1985,327.45,384.05
09/24/1985,327.9,382.57
09/25/1985,328.5,380.25
09/26/1985,329.25,377.83
09/27/1985,328.6,379.49
09/30/1985,325.75,375.93
10/01/1985,322.25,368.49
10/02/1985,324.95,370.97
10/03/1985,324.9,367.48
10/04/1985,328,372.4
10/07/1985,325.75,371.76
10/08/1985,326.35,372.24
10/09/1985,326.55,372.28
10/10/1985,325.5,372.59
10/11/1985,325.6,372.85
10/14/1985,326.65,374.26
10/15/1985,327,374.77
10/16/1985,323.65,373.97
10/17/1985,325.5,371.3
10/18/1985,326.25,370.94
10/21/1985,326.15,370.5
10/22/1985,327.75,372.91
10/23/1985,325.9,370.49
10/24/1985,326.2,372.37
10/25/1985,325.4,371.8
10/28/1985,326.5,371.99
10/29/1985,326.3,369.24
10/30/1985,326.2,368.85
10/31/1985,325.1,366.57
11/01/1985,323.5,363.79
11/04/1985,325.35,364.15
11/05/1985,324.6,365.73
11/06/1985,324.4,363.73
11/07/1985,323,364.95
11/08/1985,321.95,363.98
11/11/1985,323.1,365.78
11/12/1985,323.1,365.27
11/13/1985,324.5,365.96
11/14/1985,325.3,366.96
11/15/1985,325.4,367.88
11/18/1985,323.5,364.8
11/19/1985,324.35,363.61
11/20/1985,325.65,366.53
11/21/1985,325.8,364.48
11/22/1985,326.5,362.86
11/25/1985,330.2,365.4
11/26/1985,331.25,364.38
11/27/1985,328.15,360.05
11/28/1985,326.3,356.6
11/29/1985,325.3,353.9
12/02/1985,321.5,350.44
12/03/1985,322.6,353.6
12/04/1985,324.2,353.3
12/05/1985,322.8,352.21
12/06/1985,322.3,352.46
12/09/1985,317.4,348.08
12/10/1985,317,348.38
12/11/1985,315.5,347.06
12/12/1985,317.5,346.1
12/13/1985,317.75,347.72
12/16/1985,318.6,348.56
12/17/1985,321.15,349.32
12/18/1985,320.05,349.64
12/19/1985,325.8,356.01
12/20/1985,325.55,355.6
12/23/1985,327.6,356.73
12/24/1985,324.85,353.61
12/25/1985,324.85,353.61
12/26/1985,324.85,353.61
12/27/1985,326.85,351.34
12/30/1985,326.8,349.95
12/31/1985,326.8,347.51
01/01/1986,326.8,347.51
01/02/1986,326.3,345.98
01/03/1986,326.75,349.66
01/06/1986,328,348.92
01/07/1986,330,349.76
01/08/1986,332.6,354.5
01/09/1986,333.5,354.54
01/10/1986,340.45,362.74
01/13/1986,339.4,365.54
01/14/1986,341,365.33
01/15/1986,346.75,370.63
01/16/1986,363,388.87
01/17/1986,352.6,377.31
01/20/1986,351,376.81
01/21/1986,356.5,380.78
01/22/1986,353,375.38
01/23/1986,350.3,373.05
01/24/1986,354,372.82
01/27/1986,358.4,374.1
01/28/1986,353,368.3
01/29/1986,353.25,367.06
01/30/1986,358,371.91
01/31/1986,350.5,364.1
02/03/1986,347.3,362.12
02/04/1986,338.6,355.61
02/05/1986,337.3,350.19
02/06/1986,337.1,350.16
02/07/1986,337.2,352.12
02/10/1986,340.15,352.81
02/11/1986,335.8,346.92
02/12/1986,337.25,347.2
02/13/1986,334,341.82
02/14/1986,331.35,338.33
02/17/1986,333,338.93
02/18/1986,337.25,343.87
02/19/1986,341.4,341.14
02/20/1986,337.1,338.27
02/21/1986,338,339.88
02/24/1986,341.8,339.9
02/25/1986,352.4,344.9
02/26/1986,345.75,335.85
02/27/1986,336.9,326.43
02/28/1986,338.15,328.64
03/03/1986,335.6,324.7
03/04/1986,337.15,323.26
03/05/1986,341.5,335.68
03/06/1986,344.5,336.72
03/07/1986,343.35,334.69
03/10/1986,340.25,337.46
03/11/1986,342.9,338.16
03/12/1986,343.85,341.61
03/13/1986,349.6,349.04
03/14/1986,348,342.89
03/17/1986,349.9,342.32
03/18/1986,351.15,343.67
03/19/1986,346.75,341.13
03/20/1986,350.65,343.34
03/21/1986,352.9,344.06
03/24/1986,350.2,348.15
03/25/1986,351.75,357.46
03/26/1986,344.3,348.88
03/27/1986,344,348.01
